ID Transacción;ID Factura;Fecha de Venta;Fecha de Envío;ID Producto;Producto;Marca;Proveedor Logistico;Latitud;Longitud;ID Vendedor;NombreVendedor;NombreApellido;Fecha de Nacimiento;Región de Ventas;ID Cliente;Cliente;País Cliente;Cantidad;Venta;Costo
30631;15238;2016-02-12;2016-02-15;268;Taza de broma DBA: dos tipos de DBA (negro);Conexión TI;Omaha;41,25626;-95,94043;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;72;266,4;192,96
30632;15238;2016-02-12;2016-02-15;411;Alien officer hoodie (negro) XXL;Conexión TI;Omaha;41,25626;-95,94043;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;7;238;121,52
30633;15238;2016-02-12;2016-02-15;508;Coche electrónico para niños a escala 1/5 (gris) - Limitado;Veluz;Lawrence;38,97167;-95,23525;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;5;1150;877,2
30634;15238;2016-02-12;2016-02-15;425;Chaqueta de acción de superhéroe (azul) XXS;Northwind;Houston;29,76328;-95,36327;154;Nick;Clausen;1978-01-09;México;476;Praderas Rl Deposito Dental;México;2;60;31,32
30635;15240;2016-02-12;2016-02-16;618;Máquina dispensadora de cinta industrial (Azul);Empaca Todo;Tulsa;36,15398;-95,99277;154;Nick;Clausen;1978-01-09;México;604;Lubricantes Y Llantas De Mazatlan;México;7;1680;1190,35
30636;15241;2016-02-12;2016-02-15;602;Mango negro y naranja con cinta de envío de cuidado 48mmx75m;Empaca Todo;Tulsa;36,15398;-95,99277;160;Lilly;Gonzalez;1979-07-02;Brazil;174;Fertilizantes Sumagro;Brazil;5;65;36,75
30637;15241;2016-02-12;2016-02-15;219;CPU de jugador - Diseños temáticos de películas;Conexión TI;Omaha;41,25626;-95,94043;160;Lilly;Gonzalez;1979-07-02;Brazil;174;Fertilizantes Sumagro;Brazil;5;9495;7504,9
30638;15242;2016-02-12;2016-02-15;334;RC cupé de juguete americano vintage con control remoto (rojo) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;160;Lilly;Gonzalez;1979-07-02;Brazil;233;3g Herramientas;Perú;50;750;432,5
30639;15242;2016-02-12;2016-02-15;595;Cinta de envío frágil negra y naranja 48mmx100m;Empaca Todo;Tulsa;36,15398;-95,99277;160;Lilly;Gonzalez;1979-07-02;Brazil;233;3g Herramientas;Perú;3;39;21,63
30640;15242;2016-02-12;2016-02-15;481;Animal con zapatillas de pies grandes (Marrón) L;Zoofarm;Topeka;39,04833;-95,67804;160;Lilly;Gonzalez;1979-07-02;Brazil;233;3g Herramientas;Perú;24;432;213,36
30641;15242;2016-02-12;2016-02-15;549;Envoltura de burbujas antiestática de 20 mm (azul) 50 m;Empaca Todo;Tulsa;36,15398;-95,99277;160;Lilly;Gonzalez;1979-07-02;Brazil;233;3g Herramientas;Perú;10;130;90,9
30642;15242;2016-02-12;2016-02-15;349;Coche sedán de juguete para montar (rosa) escala 1/12;Veluz;Lawrence;38,97167;-95,23525;160;Lilly;Gonzalez;1979-07-02;Brazil;233;3g Herramientas;Perú;36;648;525,24
30643;15243;2016-02-12;2016-02-15;552;Plástico antiestático de 32 mm (azul) 10 m;Empaca Todo;Tulsa;36,15398;-95,99277;160;Lilly;Gonzalez;1979-07-02;Brazil;387;La Casa Del Repostero;Argentina;10;130;123,6
30644;15243;2016-02-12;2016-02-15;372;The Gu camiseta roja etiqueta XML camiseta (Blanco) 3XL;Northwind;Houston;29,76328;-95,36327;160;Lilly;Gonzalez;1979-07-02;Brazil;387;La Casa Del Repostero;Argentina;8;256;167,84
30645;15243;2016-02-12;2016-02-15;555;Reemplazo del dispensador de plástico de burbujas (negro) 1.5m;Empaca Todo;Tulsa;36,15398;-95,99277;160;Lilly;Gonzalez;1979-07-02;Brazil;387;La Casa Del Repostero;Argentina;1;13;13,56
30646;15243;2016-02-12;2016-02-15;627;Cuchillo de embalaje con hoja de inserción de metal (amarillo) 18 mm;Empaca Todo;Tulsa;36,15398;-95,99277;160;Lilly;Gonzalez;1979-07-02;Brazil;387;La Casa Del Repostero;Argentina;4;128;96,4
30647;15243;2016-02-12;2016-02-15;325;Coche de juguete RC con control remoto (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;160;Lilly;Gonzalez;1979-07-02;Brazil;387;La Casa Del Repostero;Argentina;20;440;261,6
30648;15243;2016-02-12;2016-02-15;302;Desarrollador broma taza electrónica: este código fue generado por una herramienta (Blanco);Conexión TI;Omaha;41,25626;-95,94043;160;Lilly;Gonzalez;1979-07-02;Brazil;387;La Casa Del Repostero;Argentina;20;960;609,2
30649;15245;2016-02-12;2016-02-16;606;Cinta de envío negra y naranja de esta manera hacia arriba 48 mm x 100 m;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;126;Cyan Digital House;Estados Unidos;4;52;26,76
30650;15245;2016-02-12;2016-02-16;504;Coche electrónico manejable a escala 1/6 para niños (gris);Veluz;Lawrence;38,97167;-95,23525;164;Kaelyn;Howart;1978-12-23;Estados Unidos;126;Cyan Digital House;Estados Unidos;10;2850;2003,7
30651;15245;2016-02-12;2016-02-16;411;Alien officer hoodie (negro) XXL;Conexión TI;Omaha;41,25626;-95,94043;164;Kaelyn;Howart;1978-12-23;Estados Unidos;126;Cyan Digital House;Estados Unidos;2;68;34,72
30652;15245;2016-02-12;2016-02-16;570;Embalaje de envío (Marrón) 356x229x229mm 50 kg;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;126;Cyan Digital House;Estados Unidos;2;26;14,66
30653;15247;2016-02-12;2016-02-15;512;Pack de 12 figuras de acción electrónicas (masculinas);Veluz;Lawrence;38,97167;-95,23525;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;3;690;481,05
30654;15247;2016-02-12;2016-02-15;216;Periscopio de cubo de oficina (negro);Conexión TI;Omaha;41,25626;-95,94043;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;10;250;118,7
30655;15247;2016-02-12;2016-02-15;340;Coche sedán de juguete (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;80;360;120,8
30656;15247;2016-02-12;2016-02-15;299;Kit electrónico de broma para desarrolladores: un foo entra en un bar (Blanco);Conexión TI;Omaha;41,25626;-95,94043;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;10;2400;1501,5
30657;15247;2016-02-12;2016-02-16;319;Taza de broma de TI: ese comportamiento es por diseño (negro);Conexión TI;Omaha;41,25626;-95,94043;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;30;780;248,4
30658;15247;2016-02-12;2016-02-16;512;Pack de 12 figuras de acción electrónicas (masculinas);Veluz;Lawrence;38,97167;-95,23525;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;2;460;320,7
30659;15247;2016-02-12;2016-02-16;325;Coche de juguete RC con control remoto (negro) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;100;2200;1308
30660;15247;2016-02-12;2016-02-16;589;Cinta de embalaje transparente 48 mm x 100 m;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;3;39;22,53
30661;15247;2016-02-12;2016-02-16;470;Zapatillas de tiburón de felpa (gris) XL;Zoofarm;Topeka;39,04833;-95,67804;164;Kaelyn;Howart;1978-12-23;Estados Unidos;461;Trips Southamerica;Estados Unidos;24;432;198,72
30662;15248;2016-02-12;2016-02-18;533;32 mm de doble cara de plástico de burbujas 10m;Empaca Todo;Tulsa;36,15398;-95,99277;164;Kaelyn;Howart;1978-12-23;Estados Unidos;467;Entenmanns Oroweat;Estados Unidos;9;225;94,68
30663;15248;2016-02-12;2016-02-18;397;The Gu camiseta roja etiqueta XML camiseta (Negro) 3XL;Northwind;Houston;29,76328;-95,36327;164;Kaelyn;Howart;1978-12-23;Estados Unidos;467;Entenmanns Oroweat;Estados Unidos;9;288;168,75
30664;15249;2016-02-12;2016-02-18;492;Máscara de zombie de Halloween (marrón claro) S;Veluz;Lawrence;38,97167;-95,23525;164;Kaelyn;Howart;1978-12-23;Estados Unidos;687;Sk Industrial;Estados Unidos;60;1080;628,8
30665;15250;2016-02-12;2016-02-16;326;Coche de juguete RC con control remoto (Rojo) escala 1/30;Veluz;Lawrence;38,97167;-95,23525;170;Colt;Stanley;1972-03-05;Estados Unidos;125;Vastly;Estados Unidos;80;8640;1012
30666;15250;2016-02-12;2016-02-16;642;Bolsa de 100 L de relleno vacío (Blanco) 100L (paquete);Empaca Todo;Tulsa;36,15398;-95,99277;170;Colt;Stanley;1972-03-05;Estados Unidos;125;Vastly;Estados Unidos;4;128;75,12
30667;15250;2016-02-12;2016-02-16;265;Taza de broma de DBA: dos tipos de DBA (blanco);Conexión TI;Omaha;41,25626;-95,94043;170;Colt;Stanley;1972-03-05;Estados Unidos;125;Vastly;Estados Unidos;216;885,6;542,16
30668;15250;2016-02-12;2016-02-16;328;Coche de juguete RC con control remoto (Verde) escala 1/50;Veluz;Lawrence;38,97167;-95,23525;170;Colt;Stanley;1972-03-05;Estados Unidos;125;Vastly;Estados Unidos;40;720;390
30669;15250;2016-02-12;2016-02-16;272;Taza de broma para desarrolladores: 31 de octubre = 25 de diciembre (negro);Conexión TI;Omaha;41,25626;-95,94043;170;Colt;Stanley;1972-03-05;Estados Unidos;125;Vastly;Estados Unidos;182;527,8;480,48
30670;15251;2016-02-12;2016-02-16;516;Rollo de envoltura de burbujas de tamaño mediano 20 m (paquete);Empaca Todo;Tulsa;36,15398;-95,99277;170;Colt;Stanley;1972-03-05;Estados Unidos;239;Create Studios;Estados Unidos;4;180;81,44
30671;15251;2016-02-12;2016-02-16;352;Viaja en un coupé de juguete americano antiguo (negro) escala 1/12;Veluz;Lawrence;38,97167;-95,23525;170;Colt;Stanley;1972-03-05;Estados Unidos;239;Create Studios;Estados Unidos;48;864;519,84
30672;15251;2016-02-12;2016-02-16;224;Unidad de disco externa: rebanada de pizza de 1 TB;Conexión TI;Omaha;41,25626;-95,94043;170;Colt;Stanley;1972-03-05;Estados Unidos;239;Create Studios;Estados Unidos;7;609;211,47
30673;15252;2016-02-12;2016-02-16;244;Taza de broma de DBA: ¿te importa si me uno a ti? (Blanco) - 10 pz;Conexión TI;Omaha;41,25626;-95,94043;170;Colt;Stanley;1972-03-05;Estados Unidos;450;Cirqit;Estados Unidos;10;320;151,5
30674;15252;2016-02-12;2016-02-16;306;Developer joke electronic kit 3 tazas - los desarrolladores de C viejos nunca mueren (Blanco);Conexión TI;Omaha;41,25626;-95,94043;170;Colt;Stanley;1972-03-05;Estados Unidos;450;Cirqit;Estados Unidos;100;10200;6596
30675;15252;2016-02-12;2016-02-16;219;CPU de jugador - Diseños temáticos de películas;Conexión TI;Omaha;41,25626;-95,94043;170;Colt;Stanley;1972-03-05;Estados Unidos;450;Cirqit;Estados Unidos;1;1899;1500,98
30676;15252;2016-02-12;2016-02-16;263;Taza de broma DBA - SELECCIONE cafeína de la taza (Blanco);Conexión TI;Omaha;41,25626;-95,94043;170;Colt;Stanley;1972-03-05;Estados Unidos;450;Cirqit;Estados Unidos;72;295,2;144,72
30677;15252;2016-02-12;2016-02-16;508;Coche electrónico para niños a escala 1/5 (gris) - Limitado;Veluz;Lawrence;38,97167;-95,23525;170;Colt;Stanley;1972-03-05;Estados Unidos;450;Cirqit;Estados Unidos;5;1150;877,2
30678;15253;2016-02-12;2016-02-16;395;The Gu camiseta roja etiqueta XML camiseta (Negro) XXL;Northwind;Houston;29,76328;-95,36327;170;Colt;Stanley;1972-03-05;Estados Unidos;458;Elm Building Service Engineers Ltd;Estados Unidos;6;192;119,64
30679;15253;2016-02-12;2016-02-16;397;The Gu camiseta roja etiqueta XML camiseta (Negro) 3XL;Northwind;Houston;29,76328;-95,36327;170;Colt;Stanley;1972-03-05;Estados Unidos;458;Elm Building Service Engineers Ltd;Estados Unidos;6;192;112,5
30680;15253;2016-02-12;2016-02-16;566;Embalaje de envío (Marrón) 229x229x229mm;Empaca Todo;Tulsa;36,15398;-95,99277;170;Colt;Stanley;1972-03-05;Estados Unidos;458;Elm Building Service Engineers Ltd;Estados Unidos;7;91;36,19
30681;15253;2016-02-12;2016-02-16;619;Kit marcador permanente negro 5 mm plumín (negro) 5 mm;Empaca Todo;Tulsa;36,15398;-95,99277;170;Colt;Stanley;1972-03-05;Estados Unidos;458;Elm Building Service Engineers Ltd;Estados Unidos;6;192;124,44
30682;15253;2016-02-12;2016-02-16;251;Taza de broma de DBA: puede ser un DBA si (Blanco);Conexión TI;Omaha;41,25626;-95,94043;170;Colt;Stanley;1972-03-05;Estados Unidos;458;Elm Building Service Engineers Ltd;Estados Unidos;144;590,4;348,48
30683;15255;2016-02-12;2016-02-15;487;Calcetines de animales peludos (rosa) L;Zoofarm;Topeka;39,04833;-95,67804;170;Colt;Stanley;1972-03-05;Estados Unidos;657;Trade Press Services;Estados Unidos;48;864;478,56
30684;15257;2016-02-12;2016-02-15;331;Coche sedán de juguete RC con control remoto (Amarillo) escala 1/30;Veluz;Lawrence;38,97167;-95,23525;175;Ivy;Domini;1973-09-14;España;241;Proveedora De Ingenieria Kanasin;España;10;1050;704,6
30685;15257;2016-02-12;2016-02-15;237;Unidad flash USB para alimentos: cóctel de camarones;Conexión TI;Omaha;41,25626;-95,94043;175;Ivy;Domini;1973-09-14;España;241;Proveedora De Ingenieria Kanasin;España;120;324;174
30686;15257;2016-02-12;2016-02-15;604;Cinta de envío negra y naranja de esta manera hacia arriba 48 mm x 75 m;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;241;Proveedora De Ingenieria Kanasin;España;10;130;89,8
30687;15257;2016-02-12;2016-02-15;586;Bolsa de correos Courier de 30 kg (Blanco) 300x190x95mm;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;241;Proveedora De Ingenieria Kanasin;España;6;78;48,66
30688;15257;2016-02-12;2016-02-15;524;Plástico de burbujas de doble cara de 10 mm 50m;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;241;Proveedora De Ingenieria Kanasin;España;5;125;60,15
30689;15258;2016-02-12;2016-02-16;370;The Gu camiseta roja etiqueta XML camiseta (Blanco) XXL;Northwind;Houston;29,76328;-95,36327;175;Ivy;Domini;1973-09-14;España;266;Comercial Floresca;España;6;192;115,5
30690;15258;2016-02-12;2016-02-16;354;Camión monstruo de rueda grande para montar (negro) escala 1/12;Veluz;Lawrence;38,97167;-95,23525;175;Ivy;Domini;1973-09-14;España;266;Comercial Floresca;España;120;2160;1213,2
30691;15258;2016-02-12;2016-02-16;366;"Calcetines rojos ""The Gu"" (Blanco) L";Northwind;Houston;29,76328;-95,36327;175;Ivy;Domini;1973-09-14;España;266;Comercial Floresca;España;60;300;101,4
30692;15260;2016-02-12;2016-02-15;473;Gorila peludo con zapatillas de ojos grandes (Negro) S;Zoofarm;Topeka;39,04833;-95,67804;175;Ivy;Domini;1973-09-14;España;485;Central De Alarmas;España;12;216;106,56
30693;15260;2016-02-12;2016-02-15;224;Unidad de disco externa: rebanada de pizza de 1 TB;Conexión TI;Omaha;41,25626;-95,94043;175;Ivy;Domini;1973-09-14;España;485;Central De Alarmas;España;9;783;271,89
30694;15260;2016-02-12;2016-02-15;633;Hojas de repuesto grandes de 18 mm (calidad diamante);Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;485;Central De Alarmas;España;3;720;362,67
30695;15262;2016-02-12;2016-02-16;525;Envoltura de burbujas de doble cara de 20 mm Paquete de 10 m;Empaca Todo;Tulsa;36,15398;-95,99277;175;Ivy;Domini;1973-09-14;España;676;Minerex;España;7;175;103,74
30696;15262;2016-02-12;2016-02-16;387;The Gu camiseta roja etiqueta XML camiseta (Negro) XS;Northwind;Houston;29,76328;-95,36327;175;Ivy;Domini;1973-09-14;España;676;Minerex;España;6;192;95,04
30697;15262;2016-02-12;2016-02-16;320;IT broma electrónica kit 3 tazas - hardware: parte de la computadora que se puede patear (Blanco);Conexión TI;Omaha;41,25626;-95,94043;175;Ivy;Domini;1973-09-14;España;676;Minerex;España;30;3360;2118
30698;15263;2016-02-12;2016-02-17;416;Alien officer hoodie (negro) 4XL;Conexión TI;Omaha;41,25626;-95,94043;181;Domingo;Trota;1978-10-04;México;212;Sg Jempro;Honduras;7;238;117,6
30699;15263;2016-02-12;2016-02-17;645;Bolsa de 200 L de relleno vacío (Blanco) 200L;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;212;Sg Jempro;Honduras;10;185;105,5
30700;15263;2016-02-12;2016-02-17;507;Coche electrónico para niños a escala 1/5 (gris);Veluz;Lawrence;38,97167;-95,23525;181;Domingo;Trota;1978-10-04;México;212;Sg Jempro;Honduras;3;690;510,3
30701;15265;2016-02-12;2016-02-15;650;Bolsa de relleno vacío 400 L (blanco) 400L;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;462;Laboratorios Veterinarios Lavet;México;9;225;135,81
30702;15265;2016-02-12;2016-02-15;311;IT broma taza electrónica - teclado no encontrado ... presione F1 para continuar (Blanco);Conexión TI;Omaha;41,25626;-95,94043;181;Domingo;Trota;1978-10-04;México;462;Laboratorios Veterinarios Lavet;México;50;1450;905
30703;15265;2016-02-12;2016-02-15;536;32 mm de doble cara de plástico de burbujas 5m;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;462;Laboratorios Veterinarios Lavet;México;2;26;15,96
30704;15265;2016-02-12;2016-02-15;519;10 mm Plástico de burbujas de doble cara 10m;Empaca Todo;Tulsa;36,15398;-95,99277;181;Domingo;Trota;1978-10-04;México;462;Laboratorios Veterinarios Lavet;México;6;180;111,84
30705;15266;2016-02-12;2016-02-15;627;Cuchillo de embalaje con hoja de inserción de metal (amarillo) 18 mm;Empaca Todo;Tulsa;36,15398;-95,99277;182;David;After;1978-10-04;México;230;Carpinmax;México;5;160;120,5
30706;15266;2016-02-12;2016-02-15;289;Desarrollador broma parche - (cadera, cadera, matriz) (Blanco);Conexión TI;Omaha;41,25626;-95,94043;182;David;After;1978-10-04;México;230;Carpinmax;México;100;111;106
30707;15266;2016-02-12;2016-02-15;387;The Gu camiseta roja etiqueta XML camiseta (Negro) XS;Northwind;Houston;29,76328;-95,36327;182;David;After;1978-10-04;México;230;Carpinmax;México;1;32;15,84
30708;15266;2016-02-12;2016-02-15;611;Cinta de envío pesada negra y amarilla 48mmx100m;Empaca Todo;Tulsa;36,15398;-95,99277;182;David;After;1978-10-04;México;230;Carpinmax;México;1;13;5,1
30709;15266;2016-02-12;2016-02-15;524;Plástico de burbujas de doble cara de 10 mm 50m;Empaca Todo;Tulsa;36,15398;-95,99277;182;David;After;1978-10-04;México;230;Carpinmax;México;3;75;36,09
30710;15267;2016-02-12;2016-02-15;498;Máscara de zombie de Halloween (marrón claro) L;Veluz;Lawrence;38,97167;-95,23525;182;David;After;1978-10-04;México;480;Mg Coleccion;México;84;1512;840
30711;15267;2016-02-12;2016-02-15;311;IT broma taza electrónica - teclado no encontrado ... presione F1 para continuar (Blanco);Conexión TI;Omaha;41,25626;-95,94043;182;David;After;1978-10-04;México;480;Mg Coleccion;México;10;290;181
30712;15267;2016-02-12;2016-02-15;313;Broma electrónica 3 tazas - teclado no encontrado ... presione F1 para continuar (Negro);Conexión TI;Omaha;41,25626;-95,94043;182;David;After;1978-10-04;México;480;Mg Coleccion;México;20;1980;918,6
30713;15267;2016-02-12;2016-02-15;385;The Gu camiseta roja etiqueta XML camiseta (Negro) XXS;Northwind;Houston;29,76328;-95,36327;182;David;After;1978-10-04;México;480;Mg Coleccion;México;5;160;36,4
30714;15267;2016-02-12;2016-02-15;606;Cinta de envío negra y naranja de esta manera hacia arriba 48 mm x 100 m;Empaca Todo;Tulsa;36,15398;-95,99277;182;David;After;1978-10-04;México;480;Mg Coleccion;México;7;91;46,83
30715;15268;2016-02-12;2016-02-17;555;Reemplazo del dispensador de plástico de burbujas (negro) 1.5m;Empaca Todo;Tulsa;36,15398;-95,99277;182;David;After;1978-10-04;México;708;Autopartes Rema Del Norte;Costa Rica;9;117;122,04
30716;15268;2016-02-12;2016-02-17;393;The Gu camiseta roja etiqueta XML camiseta (Negro) L;Northwind;Houston;29,76328;-95,36327;182;David;After;1978-10-04;México;708;Autopartes Rema Del Norte;Costa Rica;5;160;108,35
30717;15268;2016-02-12;2016-02-17;470;Zapatillas de tiburón de felpa (gris) XL;Zoofarm;Topeka;39,04833;-95,67804;182;David;After;1978-10-04;México;708;Autopartes Rema Del Norte;Costa Rica;24;432;198,72
30718;15268;2016-02-12;2016-02-17;299;Kit electrónico de broma para desarrolladores: un foo entra en un bar (Blanco);Conexión TI;Omaha;41,25626;-95,94043;182;David;After;1978-10-04;México;708;Autopartes Rema Del Norte;Costa Rica;9;2160;1351,35
30719;15268;2016-02-12;2016-02-17;560;Embalaje de envío (Marrón) 413x285x187mm;Empaca Todo;Tulsa;36,15398;-95,99277;182;David;After;1978-10-04;México;708;Autopartes Rema Del Norte;Costa Rica;3;39;16,2
30720;15270;2016-02-12;2016-02-15;368;"Calcetines ""The Gu"" (Blanco) XL";Northwind;Houston;29,76328;-95,36327;185;Brent;Stewart;1975-03-19;Brazil;259;En Punto Enlace Comercial;Uruguay;120;600;222
30721;15270;2016-02-12;2016-02-15;278;Developer joke big patch: la diversión era inesperada en este momento (Blanco);Conexión TI;Omaha;41,25626;-95,94043;185;Brent;Stewart;1975-03-19;Brazil;259;En Punto Enlace Comercial;Uruguay;50;105;43,5
30722;15270;2016-02-12;2016-02-15;524;Plástico de burbujas de doble cara de 10 mm 50m;Empaca Todo;Tulsa;36,15398;-95,99277;185;Brent;Stewart;1975-03-19;Brazil;259;En Punto Enlace Comercial;Uruguay;6;150;72,18
30723;15270;2016-02-12;2016-02-15;507;Coche electrónico para niños a escala 1/5 (gris);Veluz;Lawrence;38,97167;-95,23525;185;Brent;Stewart;1975-03-19;Brazil;259;En Punto Enlace Comercial;Uruguay;2;460;340,2
